latitude_dd,longitude_dd,latitude,longitude,eventName,hwmTypeName,hwmQualityName,verticalDatumName,verticalMethodName,approvalMember,markerName,horizontalMethodName,horizontalDatumName,flagMemberName,surveyMemberName,site_no,siteDescription,sitePriorityName,networkNames,stateName,countyName,siteZone,sitePermHousing,site_latitude,site_longitude,hwm_id,waterbody,site_id,event_id,hwm_type_id,hwm_quality_id,hwm_locationdescription,survey_date,elev_ft,vdatum_id,vcollect_method_id,bank,approval_id,marker_id,height_above_gnd,hcollect_method_id,peak_summary_id,hwm_notes,hwm_environment,flag_date,stillwater,hdatum_id,flag_member_id,survey_member_id,uncertainty,hwm_uncertainty,hwm_label,last_updated,last_updated_by,horizontal_datums,vertical_collect_methods,horizontal_collect_methods,hwm_types,hwm_qualities,event,peak_summary,survey_member,marker,approval,files,site,vertical_datums,flag_member,Links
40.7164,-74.0167,40.7164,-74.0167,2012 Sandy,Stain line,Poor: +/- 0.40 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYNEW07511,,,,NY,New York County,,Yes,40.7164,-74.0161,6364,,7511,24,6,4,on mulch,,10.9,2,,,,,,4,,,Coastal,10/30/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.7181,-74.0147,40.7181,-74.0147,2012 Sandy,Debris,Poor: +/- 0.40 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYNEW07512,,,,NY,New York County,,Yes,40.7181,-74.0147,6365,,7512,24,2,4,in garden,,11.3,2,,,,,,4,,,Coastal,10/30/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.7183,-74.015,40.7183,-74.015,2012 Sandy,Debris,Poor: +/- 0.40 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYNEW07512,,,,NY,New York County,,Yes,40.7181,-74.0147,6366,,7512,24,2,4,in garden,,11.1,2,,,,,,4,,,Coastal,10/30/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.7169,-74.0119,40.7169,-74.0119,2012 Sandy,Seed line,Excellent: +/- 0.05 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYNEW07513,,,,NY,New York County,,Yes,40.7169,-74.0119,6367,,7513,24,5,1,on loading dock,,10.9,2,,,,,,4,,,Coastal,10/30/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.7169,-74.0125,40.7169,-74.0125,2012 Sandy,Seed line,Fair: +/- 0.20 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYNEW07513,,,,NY,New York County,,Yes,40.7169,-74.0119,6368,,7513,24,5,3,on outside door of building,,10.6,2,,,,,,4,,,Coastal,10/30/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.7164,-74.0136,40.7164,-74.0136,2012 Sandy,Seed line,Good: +/- 0.10 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYNEW07514,,,,NY,New York County,,Yes,40.7164,-74.0136,6369,,7514,24,5,2,on outside wall of building,,9.8,2,,,,,,4,,,Coastal,10/30/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.7131,-74.0139,40.7131,-74.0139,2012 Sandy,Mud,Good: +/- 0.10 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYNEW07515,,,,NY,New York County,,Yes,40.7131,-74.0139,6370,,7515,24,1,2,on window of building,,9.7,2,,,,,,4,,,Coastal,10/30/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.7208,-74.0114,40.7208,-74.0114,2012 Sandy,Mud,Excellent: +/- 0.05 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYNEW07516,,,,NY,New York County,,Yes,40.7208,-74.0114,6371,,7516,24,1,1,on outside door of building,,10.8,2,,,,,,4,,,Coastal,10/30/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.877,-73.926,40.877,-73.926,2012 Sandy,Debris,Good: +/- 0.10 ft,NAVD88,,,,Static-GNSS,NAD83,Marie Peppler,,NYNEW07517,"SSS-NY-NEW-001WL
SSS-NY-NEW-001BP",Priority 1 (network or time critical),"North Atlantic, SWaTH",NY,New York County,,No,40.877565,-73.926331,6372,,7517,24,2,2,on beach,,9.5,2,,,,,,2,,,Coastal,10/30/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.868,-73.9119,40.868,-73.9119,2012 Sandy,Seed line,Excellent: +/- 0.05 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYNEW07518,,,,NY,New York County,,Yes,40.868,-73.9119,6373,,7518,24,5,1,on guard booth,,9,2,,,,,,4,,,Coastal,10/30/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.7966,-73.9155,40.7966,-73.9155,2012 Sandy,Debris,Fair: +/- 0.20 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYNEW07519,,,,NY,New York County,,Yes,40.7966,-73.9155,6374,,7519,24,2,3,on side of fence,,11.1,2,,,,,,4,,,Coastal,10/30/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.800589,-73.926474,40.800589,-73.926474,2012 Sandy,Seed line,Fair: +/- 0.20 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYNEW07520,,,,NY,New York County,,Yes,40.800589,-73.926474,6375,,7520,24,5,3,inside storage container inside chain link fenced area of NYPD Marina,,10.3,2,,,,,,4,,,Coastal,10/30/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
41.50245,-74.00505,41.50245,-74.00505,2012 Sandy,Mud,Good: +/- 0.10 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYORA07521,,,,NY,Orange County,,Yes,41.50245,-74.00505,6376,,7521,24,1,2,on door of marina office building,,8.9,2,,,,,,4,,,Coastal,10/30/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
41.50418,-74.0048,41.50418,-74.0048,2012 Sandy,Seed line,Good: +/- 0.10 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYORA07521,,,,NY,Orange County,,Yes,41.50245,-74.00505,6377,,7521,24,5,2,on inside of door to restroom of Newburgh Marina,,8.9,2,,,,,,4,,,Coastal,10/30/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
41.50464,-74.00516,41.50464,-74.00516,2012 Sandy,Stain line,Fair: +/- 0.20 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYORA07521,,,,NY,Orange County,,Yes,41.50245,-74.00505,6378,,7521,24,6,3,on ground in parking lot divider,,9,2,,,,,,4,,,Coastal,10/30/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
41.38333,-73.95555,41.38333,-73.95555,2012 Sandy,Seed line,Fair: +/- 0.20 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYORA07522,,,,NY,Orange County,,Yes,41.38333,-73.95555,6379,,7522,24,5,3,"on inside of USGS streamgage - 01374019 - Hudson River at South Dock at West Point, NY",,8.6,2,,,,,,4,,,Coastal,10/30/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.715556,-73.920556,40.715556,-73.920556,2012 Sandy,Stain line,Excellent: +/- 0.05 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYQUE07523,,,,NY,Queens County,,Yes,40.715556,-73.920556,6380,,7523,24,6,1,on door of storage container,,10.9,2,,,,,,4,,,Coastal,10/30/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.74922,-73.840718,40.74922,-73.840718,2012 Sandy,Debris,Fair: +/- 0.20 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYQUE07524,,,,NY,Queens County,,Yes,40.74922,-73.840718,6381,,7524,24,2,3,on lawn,,7.8,2,,,,,,4,,,Coastal,10/30/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.59296,-73.79644,40.59296,-73.79644,2012 Sandy,Debris,Good: +/- 0.10 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYQUE07525,,,,NY,Queens County,,Yes,40.59296,-73.79644,6382,,7525,24,2,2,on fence,,10.7,2,,,,,,4,,,Coastal,10/30/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.77994,-73.74918,40.77994,-73.74918,2012 Sandy,Seed line,Good: +/- 0.10 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYQUE07526,,,,NY,Queens County,,Yes,40.77994,-73.74918,6383,,7526,24,5,2,on power pole in park,,10.3,2,,,,,,4,,,Coastal,10/30/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.79284,-73.84929,40.79284,-73.84929,2012 Sandy,Stain line,Good: +/- 0.10 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYQUE07527,,,,NY,Queens County,,Yes,40.79284,-73.84929,6384,,7527,24,6,2,in park,,10.1,2,,,,,,4,,,Coastal,10/30/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.74169,-73.95904,40.74169,-73.95904,2012 Sandy,Seed line,Good: +/- 0.10 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYQUE07528,,,,NY,Queens County,,Yes,40.74169,-73.95904,6385,,7528,24,5,2,on Amtrak facility,,10.7,2,,,,,,4,,,Coastal,10/30/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.77227,-73.936,40.77227,-73.936,2012 Sandy,Seed line,Good: +/- 0.10 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYQUE07529,,,,NY,Queens County,,Yes,40.77227,-73.936,6386,,7529,24,5,2,on windows and brick of apartment building,,10.9,2,,,,,,4,,,Coastal,10/30/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.66155,-73.84439,40.66155,-73.84439,2012 Sandy,Seed line,Good: +/- 0.10 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYQUE07530,,,,NY,Queens County,,Yes,40.66155,-73.84439,6387,,7530,24,5,2,on fence,,10.9,2,,,,,,4,,,Coastal,10/30/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.65267,-73.84222,40.65267,-73.84222,2012 Sandy,Seed line,Good: +/- 0.10 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYQUE07531,,,,NY,Queens County,,Yes,40.65267,-73.84222,6388,,7531,24,5,2,on fence,,10.8,2,,,,,,4,,,Coastal,10/30/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.78615,-73.91531,40.78615,-73.91531,2012 Sandy,Stain line,Poor: +/- 0.40 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYQUE07532,,,,NY,Queens County,,Yes,40.78615,-73.91531,6389,,7532,24,6,4,on green space in park,,10.5,2,,,,,,4,,,Coastal,10/30/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.79644472,-73.82898654,40.79644472,-73.82898654,2012 Sandy,Debris,Poor: +/- 0.40 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYQUE07533,,,,NY,Queens County,,Yes,40.796509,-73.828785,6390,,7533,24,2,4,on seawall,,10.8,2,,,,,,4,,,Coastal,10/30/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.79350774,-73.78057058,40.79350774,-73.78057058,2012 Sandy,Debris,Poor: +/- 0.40 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYQUE07534,,,,NY,Queens County,,Yes,40.79350774,-73.78057058,6391,,7534,24,2,4,on grass,,10.6,2,,,,,,4,,,Coastal,10/30/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.75974083,-73.84863948,40.75974083,-73.84863948,2012 Sandy,Debris,Poor: +/- 0.40 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYQUE07535,,,,NY,Queens County,,Yes,40.75974083,-73.84863948,6392,,7535,24,2,4,in parking lot,,10.5,2,,,,,,4,,,Coastal,10/30/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.616594,-73.825473,40.616594,-73.825473,2012 Sandy,Debris,Good: +/- 0.10 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYQUE07536,,,,NY,Queens County,,Yes,40.616594,-73.825473,6393,,7536,24,2,2,,,10.3,2,,,,,,4,,,Coastal,10/29/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.605867,-73.822038,40.605867,-73.822038,2012 Sandy,Stain line,Excellent: +/- 0.05 ft,NAVD88,,,,Static-GNSS,NAD83,Marie Peppler,,NYQUE07537,"Cement wall at end of West 10th Road, Broad Channel, Queens, NY.",Priority 1 (network or time critical),"SWaTH, North Atlantic",NY,Queens County,,No,40.606152,-73.822651,6394,,7537,24,6,1,on wall inside house,,10.3,2,,,,,,2,,,Coastal,10/29/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.56779,-73.882467,40.56779,-73.882467,2012 Sandy,Debris,Excellent: +/- 0.05 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYQUE07538,,,,NY,Queens County,,Yes,40.56779,-73.882467,6395,,7538,24,2,1,,,10.5,2,,,,,,4,,,Coastal,10/30/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.56704,-73.88283,40.56704,-73.88283,2012 Sandy,Seed line,Excellent: +/- 0.05 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYQUE07538,,,,NY,Queens County,,Yes,40.56779,-73.882467,6402,,7538,24,5,1,on inside of doorway,,11,2,,,,,,4,,,Coastal,10/30/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.565367,-73.883311,40.565367,-73.883311,2012 Sandy,Debris,Fair: +/- 0.20 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYQUE07539,,,,NY,Queens County,,Yes,40.565367,-73.883311,6396,,7539,24,2,3,in parking lot,,10.8,2,,,,,,4,,,Coastal,10/30/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.561111,-73.914311,40.561111,-73.914311,2012 Sandy,Stain line,Excellent: +/- 0.05 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYQUE07540,,,,NY,Queens County,,Yes,40.561111,-73.914311,6397,,7540,24,6,1,on wall inside building,,10.7,2,,,,,,4,,,Coastal,10/29/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.555324,-73.925291,40.555324,-73.925291,2012 Sandy,Stain line,Excellent: +/- 0.05 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYQUE07541,,,,NY,Queens County,,Yes,40.555324,-73.925291,6398,,7541,24,6,1,on side of house,,12.7,2,,,,,,4,,,Coastal,10/30/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.576315,-73.859819,40.576315,-73.859819,2012 Sandy,Stain line,Excellent: +/- 0.05 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYQUE07542,,,,NY,Queens County,,Yes,40.576315,-73.859819,6399,,7542,24,6,1,in front of building,,11.2,2,,,,,,4,,,Coastal,10/30/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.582427,-73.8345,40.582427,-73.8345,2012 Sandy,Stain line,Fair: +/- 0.20 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYQUE07543,,,,NY,Queens County,,Yes,40.582427,-73.8345,6400,,7543,24,6,3,on wall,,10.3,2,,,,,,4,,,Coastal,10/30/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.595119,-73.741392,40.595119,-73.741392,2012 Sandy,Seed line,Good: +/- 0.10 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYQUE07544,,,,NY,Queens County,,Yes,40.595119,-73.741392,6401,,7544,24,5,2,on side of building,,9,2,,,,,,4,,,Coastal,10/30/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.592439,-74.166304,40.592439,-74.166304,2012 Sandy,Seed line,Excellent: +/- 0.05 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYRIC07546,,,,NY,Richmond County,,Yes,40.592439,-74.166304,6404,,7546,24,5,1,on wall of garage,,12.3,2,,,,,,4,,,Coastal,10/30/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.58222,-74.09851,40.58222,-74.09851,2012 Sandy,Seed line,Fair: +/- 0.20 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYRIC07547,,,,NY,Richmond County,,Yes,40.58222,-74.09851,6405,,7547,24,5,3,on side of fence,,12.5,2,,,,,,4,,,Coastal,10/30/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.50242,-74.25388,40.50242,-74.25388,2012 Sandy,Debris,Good: +/- 0.10 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYRIC07548,,,,NY,Richmond County,,Yes,40.50242,-74.25388,6406,,7548,24,2,2,on grass,,13.1,2,,,,,,4,,,Coastal,10/30/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.49965,-74.2412,40.49965,-74.2412,2012 Sandy,Seed line,Fair: +/- 0.20 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYRIC07549,,,,NY,Richmond County,,Yes,40.49965,-74.2412,6407,,7549,24,5,3,on side of fence,,13.2,2,,,,,,4,,,Coastal,10/29/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.51544,-74.19444,40.51544,-74.19444,2012 Sandy,Debris,Fair: +/- 0.20 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYRIC07550,,,,NY,Richmond County,,Yes,40.51544,-74.19444,6409,,7550,24,2,3,on lawn,,13,2,,,,,,4,,,Coastal,10/30/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.539349,-74.143728,40.539349,-74.143728,2012 Sandy,Debris,Fair: +/- 0.20 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYRIC07551,,,,NY,Richmond County,,Yes,40.539349,-74.143728,6410,,7551,24,2,3,on concrete sidewalk,,9.8,2,,,,,,4,,,Coastal,10/30/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.511529,-74.210355,40.511529,-74.210355,2012 Sandy,Seed line,Excellent: +/- 0.05 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYRIC07552,,,,NY,Richmond County,,Yes,40.511529,-74.210355,6411,,7552,24,5,1,wooded guard rail,,13.1,2,,,,,,4,,,Coastal,10/30/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.528442,-74.158873,40.528442,-74.158873,2012 Sandy,Debris,Fair: +/- 0.20 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYRIC07553,,,,NY,Richmond County,,Yes,40.528442,-74.158873,6412,,7553,24,2,3,on grass,,16.9,2,,,,,,4,,,Coastal,10/30/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.555259,-74.116615,40.555259,-74.116615,2012 Sandy,Seed line,Excellent: +/- 0.05 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYRIC07554,,,,NY,Richmond County,,Yes,40.555259,-74.116615,6413,,7554,24,5,1,on door frame of house,,12.5,2,,,,,,4,,,Coastal,10/30/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.593864,-74.06829,40.593864,-74.06829,2012 Sandy,Seed line,Excellent: +/- 0.05 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYRIC07555,,,,NY,Richmond County,,Yes,40.593864,-74.06829,6414,,7555,24,5,1,on garage door,,12.7,2,,,,,,4,,,Coastal,10/30/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.615638,-74.063051,40.615638,-74.063051,2012 Sandy,Debris,Excellent: +/- 0.05 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYRIC07556,,,,NY,Richmond County,,Yes,40.615638,-74.063051,6415,,7556,24,2,1,,,15.3,2,,,,,,4,,,Coastal,10/30/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.637715,-74.073863,40.637715,-74.073863,2012 Sandy,Debris,Good: +/- 0.10 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYRIC07557,,,,NY,Richmond County,,Yes,40.637715,-74.073863,6416,,7557,24,2,2,,,11.7,2,,,,,,4,,,Coastal,10/30/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.646789,-74.089546,40.646789,-74.089546,2012 Sandy,Debris,Excellent: +/- 0.05 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYRIC07558,,,,NY,Richmond County,,Yes,40.646789,-74.089546,6417,,7558,24,2,1,,,11.7,2,,,,,,4,,,Coastal,10/30/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.641166,-74.135947,40.641166,-74.135947,2012 Sandy,Debris,Fair: +/- 0.20 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYRIC07559,,,,NY,Richmond County,,Yes,40.641166,-74.135947,6418,,7559,24,2,3,on lawn,,11.5,2,,,,,,4,,,Coastal,10/30/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.54583,-74.12383,40.54583,-74.12383,2012 Sandy,Debris,Poor: +/- 0.40 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYRIC07560,"Wooden bulkhead to boat ramp at Great Kills Harbor, Great Kills, Staten Island, NY.",Priority 1 (network or time critical),"North Atlantic, SWaTH",NY,Richmond County,,No,40.54345,-74.12768,6419,,7560,24,2,4,in grass,,14,2,,,,,,4,,,Coastal,10/30/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
41.23012,-73.97685,41.23012,-73.97685,2012 Sandy,Debris,Poor: +/- 0.40 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYROC07561,,,,NY,Rockland County,,Yes,41.23012,-73.97685,6420,,7561,24,2,4,on ground,,10.3,2,,,,,,4,,,Coastal,10/30/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
41.23009,-73.97685,41.23009,-73.97685,2012 Sandy,Seed line,Fair: +/- 0.20 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYROC07561,,,,NY,Rockland County,,Yes,41.23012,-73.97685,6421,,7561,24,5,3,on back of house,,9.4,2,,,,,,4,,,Coastal,10/30/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
41.23006,-73.97678,41.23006,-73.97678,2012 Sandy,Seed line,Good: +/- 0.10 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYROC07561,,,,NY,Rockland County,,Yes,41.23012,-73.97685,6422,,7561,24,5,2,on inside of garage door,,8.6,2,,,,,,4,,,Coastal,10/30/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
41.2299,-73.97688,41.2299,-73.97688,2012 Sandy,Seed line,Excellent: +/- 0.05 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYROC07561,,,,NY,Rockland County,,Yes,41.23012,-73.97685,6423,,7561,24,5,1,on back of house in protected alcove,,9.4,2,,,,,,4,,,Coastal,10/30/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
41.22989,-73.97697,41.22989,-73.97697,2012 Sandy,Debris,Poor: +/- 0.40 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYROC07561,,,,NY,Rockland County,,Yes,41.23012,-73.97685,6424,,7561,24,2,4,on ground,,11.1,2,,,,,,4,,,Coastal,10/30/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
